domain,application,version,users,MAU,HYAU,posts
coma.pictures,pixelfed,0.11.12,4,1,2,18975
tmi.pics,pixelfed,0.11.11,4,1,1,17556
brioco.art,pixelfed,0.11.11,4,2,4,102950
kvasir.lanofthedead.xyz,pixelfed,0.11.11,4,3,4,21541
usuzakuraya.us,pixelfed,0.11.11,4,3,4,5627
pix.securelab.eu,pixelfed,0.11.12,4,2,3,16780
pix.glauca.space,pixelfed,0.11.8,4,1,1,177
feed.hive.institute,pixelfed,0.11.9,4,2,3,14288
maciek.pics,pixelfed,0.11.9,4,1,4,5448
biketravel.photos,pixelfed,0.11.11,4,1,3,585
pixelfed.hirad.it,pixelfed,0.11.11,4,3,3,1024
pixel.johalla.org,pixelfed,0.11.12,4,2,2,2741
photon.surf,pixelfed,0.11.9,4,0,4,2142
photo.sarsworld.eu,pixelfed,0.11.9,4,2,2,278
pic.krashboyz.org,pixelfed,0.11.11,4,2,3,1767
pixels.abraum.de,pixelfed,0.11.12,4,2,4,167
pixel.moahr.de,pixelfed,0.11.11,4,1,3,409
pixelfed.tcjc.uk,pixelfed,0.11.12,4,0,0,4
pixelfed.rlp.schule,pixelfed,0.11.11,4,0,1,12
pixel.chladny.de,pixelfed,0.11.9,4,0,1,17
pixelfed.kawakawa.fun,pixelfed,0.11.12,4,1,2,412
pixelfed.r3networks.uk,pixelfed,0.11.9,4,1,3,19
pixelfed.catmargue.org,pixelfed,0.11.9,4,0,3,146
monkey.tunk.org,pixelfed,0.11.12,4,0,4,8
pixfd.com,pixelfed,0.11.12,4,2,4,6
pix.brass.host,pixelfed,0.11.3,4,0,1,136
liminalgici.spacc.eu.org,pixelfed,0.11.12,4,4,4,33
px.signboard.fun,pixelfed,0.11.12,3,3,3,1139
pix.berdaguermontes.eu,pixelfed,0.11.11,3,2,2,9724
px.fux.is,pixelfed,0.11.12,3,1,3,46141
photos.communitymedia.video,pixelfed,0.11.9,3,0,3,19802
pixelfed.mediasculp.com,pixelfed,0.11.12,3,3,3,69718
literally.pictures,pixelfed,0.11.8,3,0,0,449
gram.ello.tech,pixelfed,0.11.11,3,1,1,874
tonybark.art,pixelfed,0.11.11,3,3,3,27682
px.filmfreedom.net,pixelfed,0.11.9,3,1,1,13907
pix.ismus.net,pixelfed,0.11.12,3,2,2,4264
expl.red,pixelfed,0.11.12,3,1,3,2315
pixel.alphonso.fr,pixelfed,0.11.12,3,2,2,23690
japix.schuerz.at,pixelfed,0.11.12,3,2,3,38507
pix.webm.ink,pixelfed,0.11.11,3,1,1,3582
stubn.hallertau.social,pixelfed,0.11.11,3,2,2,26103
pixel.michel.uber.space,pixelfed,0.11.12,3,2,2,392
pix.freiraumzittau.de,pixelfed,0.11.12,3,1,3,121
microhive.org,pixelfed,0.11.12,3,2,2,1288
pics.chiefgyk3d.com,pixelfed,0.11.9,3,0,1,3054
hacker.photos,pixelfed,0.11.8,3,0,2,52
pix.antiorario.it,pixelfed,0.11.9,3,0,3,249
pixelfed.helvetet.eu,pixelfed,0.11.9,3,1,2,4240
pix.nixt.de,pixelfed,0.11.12,3,2,2,82
pix.sekretaerbaer.net,pixelfed,0.11.11,3,3,3,860
pixel.kapteinis.lv,pixelfed,0.11.11,3,1,2,3058
pixelfed.festnoz.de,pixelfed,0.11.11,3,3,3,105
pixel.balamb.fr,pixelfed,0.11.12+glitch.1.2.0,3,1,2,2859
pxlfed.de,pixelfed,0.11.11,3,1,1,628
view.voided.ee,pixelfed,0.11.8,3,0,1,71
pixelfed.zwerfcat.world,pixelfed,0.11.8,3,0,0,4541
pf.xese.in,pixelfed,0.11.12,3,3,3,3271
pixelfed.privatsocial.de,pixelfed,0.11.12,3,1,2,9540
pixelfed.yojik.net,pixelfed,0.11.2,3,1,2,14
nyan.pics,pixelfed,0.11.9,3,3,3,161
granvalenti.art,pixelfed,0.11.11,3,1,3,252
pixelfed.snld.ca,pixelfed,0.11.11,3,1,2,1191
pixel.everythingbagel.me,pixelfed,0.11.12,3,1,3,336
p.falai.se,pixelfed,0.11.9,3,1,3,94
p.tfk.one,pixelfed,0.11.9,3,0,1,28
pixelfed.sujets-libres.fr,pixelfed,0.11.12,3,2,3,14
pix.darkou.fr,pixelfed,0.11.11,3,1,2,5
salva.ge,pixelfed,0.11.9,3,0,3,54
wizards.business,pixelfed,0.11.11,3,1,3,4
pixelfed.jannis-goeing.de,pixelfed,0.11.9,3,0,1,147
pixel.winklerfamilie.eu,pixelfed,0.11.11,3,1,2,30
pix.multimob.be,pixelfed,0.11.12,3,0,1,160
gioia.photos,pixelfed,0.11.12,3,1,1,46
pix.io18.top,pixelfed,0.11.12,3,1,1,57
pxtst.schuerz.at,pixelfed,0.11.12,3,2,3,38723
life.omx.ch,pixelfed,0.11.11,3,3,3,2
family.awcook.com,pixelfed,0.11.9,3,0,1,50
pixels.stocksfamily.online,pixelfed,0.11.11,3,0,3,133
pf.33x.me,pixelfed,0.11.9,3,0,3,14
kooktzi.ch,pixelfed,0.11.8,3,0,3,1
p.floyd.dk,pixelfed,0.11.12,3,2,3,506
pixelfed.cyberveins.eu,pixelfed,0.11.9,3,1,3,305
maestas.photos,pixelfed,0.11.12,3,3,3,2
pix.rousset.nom.fr,pixelfed,0.11.9,3,0,3,19
buns.work,pixelfed,0.11.4,3,0,0,1
pixelfed.mywire.org,pixelfed,0.11.12,3,0,0,26
pixelfed.rittenserver.synology.me,pixelfed,0.11.11,3,3,3,2
kaartinen.photos,pixelfed,0.11.12,2,2,2,359
pixelfed.flawbee.net,pixelfed,0.11.11,2,2,2,3591
pixelfed.belajkorpoj.art,pixelfed,0.11.11,2,0,0,4151
pix.thewalkingdeaf.social,pixelfed,0.11.9,2,1,2,63111
pfed.sbcloud.cc,pixelfed,0.11.9,2,0,2,2842
pix.hackerbun.social,pixelfed,0.11.11,2,0,1,106
by8.space,pixelfed,0.11.9,2,2,2,465
media.lukeog.com,pixelfed,0.11.9,2,1,2,4587
pixel.maddie.info,pixelfed,0.11.9,2,2,2,349
bussela.de,pixelfed,0.11.11,2,0,2,1378
photos.tsrats.net,pixelfed,0.11.12,2,2,2,311
pixelfed.dynlinux.io,pixelfed,0.11.8,2,1,1,204
pixelfed.chrisalemany.ca,pixelfed,0.11.9,2,0,2,26892
pixels.runningwithbulls.com,pixelfed,0.11.12,2,1,2,389
pixel.ventora.net,pixelfed,0.11.9,2,0,2,4786
pixel.aire.ml,pixelfed,0.11.9,2,0,2,8306
pixelfed.rhetro.de,pixelfed,0.11.9,2,0,1,1213
pixelfed.familie-jauss.de,pixelfed,0.11.9,2,0,2,20193
jamesgallagher.photos,pixelfed,0.11.12,2,1,1,23
pix.nah.re,pixelfed,0.11.12,2,1,2,333
pixel.mamutut.space,pixelfed,0.11.12,2,2,2,1398
pixel.brettspielpony.de,pixelfed,0.11.4,2,0,2,25
pixel.krivokuca.dev,pixelfed,0.11.11,2,1,2,6873
pics.rys.io,pixelfed,0.11.4,2,1,1,48
pix.weanimatethings.com,pixelfed,0.11.9,2,0,1,2365
pixel.aschwege.me,pixelfed,0.11.12,2,1,1,26
photos.apokrupha.com,pixelfed,0.11.11,2,0,2,9583
pix.gjermo.com,pixelfed,0.11.11,2,2,2,8462
p.phundrak.com,pixelfed,0.11.9,2,0,2,199
pixel.xarxa.cloud,pixelfed,0.11.12,2,1,1,6001
libertynode.cam,pixelfed,0.11.12,2,2,2,2040
pixelfed.snakenode.eu,pixelfed,0.11.9,2,1,1,328
photos.mroberts.me,pixelfed,0.11.12,2,1,2,348
pixelfed.l0g.is,pixelfed,0.11.12,2,1,1,3963
pixelfed.calemooth.com,pixelfed,0.11.9,2,2,2,8428
pix.simounet.net,pixelfed,0.11.12,2,1,2,4010
pixel.fabulousfabs.fr,pixelfed,0.11.11,2,2,2,872
pix.mattedwards.org,pixelfed,0.11.12,2,1,1,2013
pix.3zi.ru,pixelfed,0.11.12,2,2,2,31
pixel.cloud.nerdraum.de,pixelfed,0.11.12,2,0,1,35
px.micmun.de,pixelfed,0.11.12,2,1,2,594
pixel.fenetre.dev,pixelfed,0.11.4,2,0,0,11
pixels.jonpark.co.uk,pixelfed,0.11.12,2,1,1,37
pixelfed.fotosleben.art,pixelfed,0.11.8,2,0,0,73
pixel.tarka.dev,pixelfed,0.11.12,2,2,2,190
insta.sakuragawa.moe,pixelfed,0.11.8,2,1,1,71
alpaka.pictures,pixelfed,0.11.9,2,0,2,1
fotos.lukas-schieren.de,pixelfed,0.11.11,2,1,1,957
pixel.easter.fr,pixelfed,0.11.12,2,2,2,51
social.gabisonntag.art,pixelfed,0.11.11,2,2,2,2
photos.skrasek.us,pixelfed,0.11.4,2,0,1,8
smolhaj.space,pixelfed,0.11.8,2,0,1,12
pixelfed.smashnet.de,pixelfed,0.11.8,2,0,1,29
pix.y-y.li,pixelfed,0.11.5,2,0,0,5
pix.norcal.social,pixelfed,0.11.12,2,1,1,83
pics.voiceover.bar,pixelfed,0.11.9,2,1,2,1523
pixelpups.place,pixelfed,0.11.11,2,0,2,43
westergaard.photos,pixelfed,0.11.9,2,0,1,2
photos.peacememori.es,pixelfed,0.11.6,2,1,1,33
photos.racf.guru,pixelfed,0.11.11,2,1,2,1416
spotted.lol,pixelfed,0.11.11,2,2,2,1317
pix.mornie.org,pixelfed,0.11.6,2,0,0,89
pixelfed.kollar.cloud,pixelfed,0.11.9,2,0,1,18
pxl.fedi.bub.org,pixelfed,0.11.4,2,0,0,3
pf.tomlawson.io,pixelfed,0.11.9,2,0,0,2
pixelfed.xn--pikabl-0xa.se,pixelfed,0.11.11,2,2,2,4
zitrusrot.de,pixelfed,0.11.9,2,0,2,3
klein.social,pixelfed,0.11.12,2,2,2,54
pixelfed.memeradio.org,pixelfed,0.11.12,2,1,2,5
pixels.guaranteedstruggle.host,pixelfed,0.11.9,2,0,2,35
breeze.pictures,pixelfed,0.11.9,2,0,2,6
sidehearts.com,pixelfed,0.11.11,2,0,1,54
pixel.3xd.eu,pixelfed,0.11.9,2,0,1,1
pixelfed.imagisphe.re,pixelfed,0.11.9,2,0,2,3
pixelfed.am-networks.fr,pixelfed,0.11.9,2,1,2,68
fedipixel.com,pixelfed,0.11.12,2,1,1,66
pixelfed.social.kinojocastle.xyz,pixelfed,0.11.9,2,0,2,4
pixelfed.fixerupper.me,pixelfed,0.11.12,2,1,1,27
picture.veen.world,pixelfed,0.11.9,2,2,2,823
meta.dog,pixelfed,0.11.12,2,1,2,112
pixelfedapp.uk,pixelfed,0.11.11,2,2,2,161
darknight-coffee.de,pixelfed,0.11.11,2,1,1,0
pixelfed.babyl.ca,pixelfed,0.11.4,2,0,1,2
pixelfed.3dcandy.social,pixelfed,0.11.11,2,1,2,0
blog.fenetre.dev,pixelfed,0.11.4,2,0,0,11
pic.mascodon.jp,pixelfed,0.11.12+mscdn,1,1,1,134
moments.hidupmanis.studio,pixelfed,0.11.12,1,1,1,119
darnell.ooo,pixelfed,0.11.9,1,1,1,8472
pix.josh.tel,pixelfed,0.11.12,1,1,1,12420
pixelfed.badabam.net,pixelfed,0.11.12,1,1,1,292
photos.cookiefan.club,pixelfed,0.11.9,1,1,1,60890
grzeca.pl,pixelfed,0.11.12,1,1,1,252946
pixelfed.hylobatidae.org,pixelfed,0.11.12,1,1,1,70948
cdrum.photos,pixelfed,0.11.12,1,0,1,24592
pix.le-chat-a-velo.at,pixelfed,0.11.9,1,1,1,8739
pixelfed.pandainthecloud.de,pixelfed,0.11.12,1,1,1,3410
ladragonera.com,pixelfed,0.11.12,1,1,1,28132
fedi.stuvel.eu,pixelfed,0.11.9,1,1,1,920
pixelfed.crimedad.work,pixelfed,0.11.11,1,1,1,21001
snap.neovibe.app,pixelfed,0.11.9,1,0,1,61519
pixelfed.hareware.xyz,pixelfed,0.11.9,1,0,1,5693
pixelfed.romu.casa,pixelfed,0.11.11,1,1,1,4803
pixels.stormgrass.com,pixelfed,0.11.12,1,1,1,5427
pixelfed.lundgrensjostrom.com,pixelfed,0.11.11,1,1,1,84
alpaca.dad,pixelfed,0.11.12,1,1,1,73027
photo.lapineige.fr,pixelfed,0.11.12,1,1,1,11127
pixelfed.nicolastissot.fr,pixelfed,0.11.11,1,1,1,757
pix.domanske.de,pixelfed,0.11.9,1,0,1,1971
pixels.jdt.io,pixelfed,0.11.9,1,1,1,16
dogo.pictures,pixelfed,0.11.12,1,1,1,836
pixelfed.hamdorf.org,pixelfed,0.11.11,1,1,1,15883
chicklens.foolbazar.eu,pixelfed,0.11.12,1,1,1,978
bild.maechler.cloud,pixelfed,0.11.11,1,1,1,9363
p.palindro.me.uk,pixelfed,0.11.11,1,1,1,43
toyvey.xyz,pixelfed,0.11.11,1,0,1,201
pixel.strubbl.de,pixelfed,0.11.9,1,0,1,24881
pix.shirtless.gay,pixelfed,0.11.12,1,1,1,298
pix.shikiryu.ovh,pixelfed,0.11.12,1,1,1,1117
pix.miri64.xyz,pixelfed,0.11.11,1,1,1,2388
art.glitch.monster,pixelfed,0.11.9,1,0,1,74
photos.heath.social,pixelfed,0.11.12,1,1,1,640
images.miekeroth.org,pixelfed,0.11.11,1,1,1,1188
pixelfed.sysctl.io,pixelfed,0.11.11,1,1,1,28270
pixelfassa.de,pixelfed,0.11.11,1,0,1,243
fraktalworks.de,pixelfed,0.11.11,1,0,1,602
very.photos,pixelfed,0.11.4,1,0,0,22866
px.ms.vg,pixelfed,0.11.11,1,0,1,38
pixelfed.21314.de,pixelfed,0.11.9,1,0,1,3
overcomplicated.systems,pixelfed,0.11.8,1,1,1,3018
pixelfed.dinn.ca,pixelfed,0.11.11,1,1,1,1761
pixies.nylarea.com,pixelfed,0.11.12,1,1,1,5521
pixelfed.anzui.dev,pixelfed,0.11.11,1,1,1,3527
elbfotos.de,pixelfed,0.11.8,1,0,1,433
pixelfed.bunix.de,pixelfed,0.11.8,1,0,0,101
pixel.bascht.space,pixelfed,0.11.9,1,0,0,2872
pixel.bluemedia.dev,pixelfed,0.11.9,1,1,1,50
photos.kurau.tokyo,pixelfed,0.11.8,1,0,1,104
pix.kestrelsnest.social,pixelfed,0.11.11,1,1,1,1331
pixel.cairobraga.com,pixelfed,0.11.11,1,1,1,23
pxlfd.dsnv.net,pixelfed,0.11.11,1,1,1,51670
pixelfed.podycust.co.uk,pixelfed,0.11.11,1,1,1,271
pix.travelpandas.eu,pixelfed,0.11.11,1,1,1,283
pixelfed.nakamura.io,pixelfed,0.11.9,1,0,1,7
sights.omgwars.com,pixelfed,0.11.5,1,0,0,15074
pxl.softmetz.de,pixelfed,0.11.9,1,0,1,33290
pixelfed.teaandbiscuits.net,pixelfed,0.11.8,1,0,1,8542
photos.adlerhorst.net,pixelfed,0.11.12,1,0,1,2509
pixelfed.home.monsiteinternet.org,pixelfed,0.11.8,1,1,1,13543
pixelfed.lqx.net,pixelfed,0.11.11,1,1,1,1899
ricko.photos,pixelfed,0.11.8,1,0,0,24
pixelfed.thebubble.noho.st,pixelfed,0.11.9,1,0,1,21522
pixelfed.wildsplash.photography,pixelfed,0.11.8,1,0,1,35
pixel.melin.org,pixelfed,0.11.12,1,1,1,42
pixel.whisper.tf,pixelfed,0.11.12,1,1,1,45
pix.unixcat.net,pixelfed,0.11.9,1,1,1,304
onlyfriends.social,pixelfed,0.11.8,1,0,1,171
pixelfed.f4n.de,pixelfed,0.11.4,1,0,0,0
pictureofreality.com,pixelfed,0.11.8,1,0,0,61
pixel.baez.io,pixelfed,0.11.12,1,1,1,0
kainehm.com,pixelfed,0.11.11,1,1,1,35
pix.mexibang.com,pixelfed,0.11.12,1,0,0,1235
pixelfed.virusschleuder.de,pixelfed,0.11.4,1,0,0,15
pixelfed.tekdmn.me,pixelfed,0.11.8,1,0,0,63
pixel.internationalotaku.com,pixelfed,0.11.9,1,1,1,76
pix.9wd.eu,pixelfed,0.11.12,1,0,0,202
pix.oubliette.solutions,pixelfed,0.11.9,1,0,1,10
pixelfed.techhangout.social,pixelfed,0.11.12,1,1,1,721
hofund.berzerk.pl,pixelfed,0.11.11,1,0,1,301
photos.xavs.ca,pixelfed,0.11.12,1,1,1,112
pixel.fedisphere.net,pixelfed,0.11.11,1,1,1,210
sovran.photos,pixelfed,0.11.9,1,1,1,33
blacksun.snowcrash.ovh,pixelfed,0.11.8,1,0,1,12
photos.mattbowen.net,pixelfed,0.11.4,1,0,0,10
scookeoni.com,pixelfed,0.11.12,1,1,1,420
pixelfed.tnxip.de,pixelfed,0.11.9,1,0,1,91
flashist.live,pixelfed,0.11.9,1,1,1,0
photos.brokenbydesign.org,pixelfed,0.11.9,1,0,1,11
stories.ahlroos.me,pixelfed,0.11.8,1,0,1,40
pixelfed.andreasrohner.dev,pixelfed,0.11.11,1,1,1,9
pixel.jelliefrontier.net,pixelfed,0.11.11,1,1,1,23
pix.caselibre.fr,pixelfed,0.11.11,1,0,1,0
lifeof.ahabitual.dev,pixelfed,0.11.12,1,0,1,0
pixelfed.jonak.org,pixelfed,0.11.12,1,0,1,0
eikon.refchat.net,pixelfed,0.10.10,1,0,0,20
pixelfed.mirwarso.de,pixelfed,0.11.11,1,1,1,0
pix.salocin.eu,pixelfed,0.11.2,1,0,0,0
fed.dddug.in,pixelfed,0.11.3,1,1,1,10
pixel.lecker.coffee,pixelfed,0.11.12,1,1,1,25
pixel.nx-pod.de,pixelfed,0.11.12,1,1,1,36
tuluk.nl,pixelfed,0.11.8,1,0,0,1166
px.lutoma.org,pixelfed,0.11.8,1,0,1,26
rouven-volkmann.de,pixelfed,0.11.4,1,0,0,2
pixelfed.salecroix.fr,pixelfed,0.11.9,1,0,1,6
parez.ca,pixelfed,0.11.9,1,0,1,70
social.irinadragos.co.uk,pixelfed,0.11.11,1,0,0,39
photo.syslog.eu,pixelfed,0.11.5,1,0,0,1
pixelfed.services.coupou.fr,pixelfed,0.11.9,1,0,0,1
pixelfed.over-world.org,pixelfed,0.11.6,1,1,1,2
px.rtfsk.de,pixelfed,0.11.8,1,0,1,5
pixel.tiny-host.nl,pixelfed,0.11.8,1,0,1,452
pix.thedav.is,pixelfed,0.11.8,1,0,1,1018
pixelfed.tal.org,pixelfed,0.11.11,1,1,1,1
art.rainevixen.com,pixelfed,0.11.12,1,1,1,2
pixel.d3fc0n.one,pixelfed,0.11.11,1,1,1,14
photo.horslimites.org,pixelfed,0.11.9,1,1,1,14
pxfd.t-rg.ws,pixelfed,0.11.12,1,1,1,13
pic.kukernetes.se,pixelfed,0.11.9,1,0,1,11
pixelfed.mayer.rocks,pixelfed,0.11.11,1,1,1,16
pixel.felunis.de,pixelfed,0.11.9,1,0,1,0
post.anteumbra.art,pixelfed,0.11.9,1,0,1,2
pixelfed.xm1.de,pixelfed,0.11.9,1,0,1,1
pixelfed.techtriage.guru,pixelfed,0.11.9,1,0,1,93
photos.deathbycomputers.co.uk,pixelfed,0.11.11,1,0,1,15
pixel.afop.social,pixelfed,0.11.11,1,1,1,25
pixel.skylinehub.live,pixelfed,0.11.9,1,0,1,18
pixelfed.adamazing.de,pixelfed,0.11.12,1,1,1,0
photos.nvitucci.social,pixelfed,0.11.11,1,0,1,0
landshut.pics,pixelfed,0.11.12,1,1,1,0
onlynugs.net,pixelfed,0.11.11,1,1,1,395
fediphoto.cc,pixelfed,0.11.12,1,1,1,7
photo.akunyiba.net,pixelfed,0.11.9,1,1,1,2
social.kangtaylor.com,pixelfed,0.11.11,1,1,1,30
pixelfed.stevex.online,pixelfed,0.11.12,1,1,1,11
pixelfed.wolfie.pw,pixelfed,0.11.5,1,0,0,27
pixelfed.hopeinthefield.net,pixelfed,0.11.12,1,1,1,33
pixel.sb.communia.org,pixelfed,0.11.3,1,0,0,1
px.gordons.gen.nz,pixelfed,0.11.4,1,0,1,6
pixel.archworks.co,pixelfed,0.11.8,1,0,1,2
fostergram.uk,pixelfed,0.11.12,1,1,1,0
pixel.geor.gs,pixelfed,0.11.9,1,1,1,3
pixelfed.kolosowscy.pl,pixelfed,0.11.9,1,1,1,3
pixel.pressthebutton.pw,pixelfed,0.11.11,1,1,1,2
pixel.diniscorreia.com,pixelfed,0.11.11,1,1,1,1
pixelfed.aguiarvieira.pt,pixelfed,0.11.12,1,1,1,15
art.mara.guru,pixelfed,0.11.11,1,1,1,2
pixelfed.sadecki.com,pixelfed,0.11.12,0,0,0,0
arcww.network,pixelfed,0.11.8,0,0,0,0
pixelfed.lclsea.icu,Pixelfed Lclsea,0.11.1,2,0,0,47
pixelfed.orko.it,Pixelfed_by_Orko,0.11.2,5,0,2,48
poast.org,pleroma,2.6.50-878-g48ce0783.main+soapbox,31098,3853,6548,5923010
poa.st,pleroma,2.6.50-878-g48ce0783.main+soapbox,31086,3864,6576,5909613
pls.zuck.dad,pleroma,2.6.50-878-g48ce0783.main+soapbox,31086,3863,6574,5910231
spinster.xyz,pleroma,2.6.50-876-gb86caf6e.service-origin+soapbox,21509,356,872,2140412
ummah.ps,pleroma,2.5.54-0-gd6c273837.dockerise-app+soapbox,15101,2244,8944,46949
bae.st,pleroma,2.6.51-9451-g6a9c7c0d-neckbeard,8262,481,1404,3967902
fgc.network,pleroma,2.5.0,3972,354,779,48871
varishangout.net,pleroma,2.5.50-149-g5576f7d1-develop,2502,216,375,1040662
fsmi.social,pleroma,2.5.2,2028,16,37,13936
cawfee.club,pleroma,2.5.1-4-g242dc2f8-develop-20231230,1605,77,139,302656
devs.live,pleroma,2.5.54-338-ga94cf2ad-develop,1585,140,648,2716
miniwa.moe,pleroma,2.6.1,1529,126,680,139625
patriot.online,pleroma,2.3.0-1-gb221d77a,1387,null,null,38574
www2.patriot.online,pleroma,2.3.0-1-gb221d77a,1387,null,null,38590
crypt.lol,pleroma,2.2.50-438-g5a5ff508-develop,1284,null,null,1694
hodltech.com,pleroma,2.2.2,1197,null,null,11377
pleroma.in.th,pleroma,2.5.0,1100,248,768,5722
stereophonic.space,pleroma,2.4.4-5-gb2909492-stereophonic-stable,954,null,null,423317
greenish.red,pleroma,2.6.1,930,7,128,18382
gleasonator.com,pleroma,2.6.50-3075-g9bd5a158.gleasonator+soapbox,827,91,198,220489
kazv.moe,pleroma,2.6.0-0-g2c7e0b20,826,92,226,106187
neenster.org,pleroma,2.6.50-875-gcbad89b2.service-origin+soapbox,801,11,22,12297
bassam.social,pleroma,2.6.50-878-g48ce0783.develop+soapbox,786,116,399,51055
hayu.sh,pleroma,2.4.53+soapbox,687,35,80,6343
shpposter.club,pleroma,2.5.5,640,11,16,132765
dudu.best,pleroma,2.6.0,589,207,331,19271
pleroma.soykaf.com,pleroma,2.6.1,447,15,27,280706
social.libre-chat.net,pleroma,2.4.3,414,null,null,344
udongein.xyz,pleroma,2.6.0,399,36,129,629393
eientei.org,pleroma,2.6.0-478-gb6916a8a-eientei,385,81,217,115062
nicecrew.digital,pleroma,2.6.50-880-g6ea0d8e7.main+soapbox,352,219,334,1143199
xscape.top,pleroma,2.4.4,334,null,null,28804
thefire.work,pleroma,2.6.0,326,79,144,16724
gigaohm.bio,pleroma,2.6.50-878-g48ce0783.main+soapbox,325,121,241,4154
clubcyberia.co,pleroma,2.5.54-338-ga94cf2ad-develop,278,104,183,177608
fv.reveca.es,pleroma,2.5.1,265,2,262,265
rebelbase.site,pleroma,2.6.0,230,7,16,25243
soc.punktrash.club,pleroma,2.5.54-338-ga94cf2ad-develop,222,43,52,69382
social.xenofem.me,pleroma,2.6.1,211,92,141,109181
social.net.ua,pleroma,2.6.50-2-g4c5b45ed,210,51,92,32053
librosphere.fr,pleroma,2.6.0,206,21,44,22734
orwell.fun,pleroma,2.6.50-870-gfdbcf998.develop+soapbox,200,39,79,15545
pleroma.oleg.kim,pleroma,2.2.50-622-ge4f1d8f4-develop,197,null,null,264
a.nti.social,pleroma,2.6.1,190,14,48,3041
yggdrasil.social,pleroma,2.5.0,172,5,10,40529
eveningzoo.club,pleroma,2.4.53-7-g0d08f049.develop+soapbox,166,25,35,75767
tummy.town,pleroma,2.6.0,160,84,120,4189
xxx.azyobuzi.net,pleroma,2.5.5-0-g255cf67-xxx,156,13,22,14993
leafposter.club,pleroma,2.6.50-870-gfdbcf998.develop+soapbox,152,17,33,78105
cum.salon,pleroma,2.6.51-0-g855974063-ryona-dev,152,36,60,86380
dline.xyz,pleroma,2.5.2,152,3,11,2949
shitpost.cloud,pleroma,2.6.50-872-gcb3e0462.develop+soapbox,151,35,82,56876
freesoftwareextremist.com,pleroma,2.5.5,140,19,55,36931
genderheretics.xyz,pleroma,2.4.53-2098-g232170cb.develop+soapbox,139,7,17,9190
gayrobot.club,pleroma,2.5.1,128,16,24,11158
social.lainon.life,pleroma,2.6.1,123,8,40,6719
posting.lolicon.rocks,pleroma,2.4.55-935-g204fd6fa-develop,123,4,11,14792
seal.cafe,pleroma,2.6.50+soapbox,121,47,82,170981
social.teci.world,pleroma,2.5.51-436-ge8928e22.develop+soapbox,121,10,20,34425
lesbi.in,pleroma,2.5.2,119,7,14,12843
whinge.town,pleroma,2.5.0,117,18,76,62189
shigusegubu.club,pleroma,2.6.50-6614-g034189af-shigusegubu,113,6,11,551746
drcassone.social,pleroma,2.5.54-594-gb094e92c.develop+soapbox,113,8,39,1409
redsnake.io,pleroma,2.6.50-880-g6ea0d8e7.develop+soapbox,110,32,62,2285
vnil.de,pleroma,2.6.51-356-g9b39bc6a-develop,106,39,62,21594
buildthatwallandmakeamericagreatagain.trumpislovetrumpis.life,pleroma,2.5.5,105,3,59,2822
pleroma.zenwillow.website,pleroma,2.3.0-1-gb221d77a,105,null,null,42
thebag.social,pleroma,2.5.0,102,15,34,23585
lolison.network,pleroma,2.5.50-4-g2bc69111,96,18,28,23854
bearvideo.win,pleroma,2.5.54-1815-gbf50f18e+soapbox,94,4,13,864
ryona.agency,pleroma,2.6.51-0-g855974063-ryona-dev,92,31,63,66035
pleroma.dragast.me,pleroma,2.4.2,88,null,null,23
twitter.oksocial.net,pleroma,2.5.2,85,84,84,53184
charcha.cc,pleroma,2.6.50-870-gfdbcf998.develop+soapbox,79,21,39,151169
veenus.art,pleroma,2.5.52-235-g589301ce-develop,78,8,8,12764
c.wtf,pleroma,2.6.50-870-gfdbcf998.develop+soapbox,77,11,32,312
comp.lain.la,pleroma,2.6.0,76,22,54,20677
bbs.kawa-kun.com,pleroma,2.5.52-289-gd1b7f5b1-bbs-kawa-kun-com,75,13,16,266366
pleroma.cybervalley.org,pleroma,2.5.5,71,2,4,228
birdity.club,pleroma,2.5.5,69,11,17,2965
fedi.tesaguri.club,pleroma,2.6.1-1-g4a2279c3,68,17,26,20290
pleroma.debian.social,pleroma,2.5.5,67,18,26,2785
social.uden.ai,pleroma,2.4.53-7-g0d08f049.develop+soapbox,64,6,69,7374
pleroma.thisawfuldungeon.art,pleroma,2.5.5,64,11,42,1838
gearlandia.haus,pleroma,2.6.50-105-g752bc168,63,23,34,232344
cornerof.world,pleroma,2.4.2-local,63,null,null,204523
blurts.net,pleroma,2.5.4,60,27,55,328
blovice.bahnhof.cz,pleroma,2.6.51-651-g6c8880bc-pony-telemetry,59,2,2,71984
otakufarms.com,pleroma,2.3.0,51,null,null,152
social.feathers.link,pleroma,2.2.0-8-g15550f7c,50,null,null,0
pkteerium.xyz,pleroma,2.5.54-321-g17c336de-develop,48,6,13,6205
podhubie.vsieti.sk,pleroma,2.4.53-4-g64945b3b.develop+soapbox,48,13,20,317
the.asbestos.cafe,pleroma,2.5.53-314-g1062185b,47,13,21,34461
cobaltkiss.blue,pleroma,2.5.2-13-g2d193861,47,10,19,21162
decayable.ink,pleroma,2.6.50-878-g48ce0783.main+soapbox,46,28,37,64295
lab.nyanide.com,pleroma,2.6.1,44,25,44,51463
dansu.org,pleroma,2.4.53-2090-gbed6f1c0.develop+soapbox,44,1,2,491
nightshift.social,pleroma,2.5.51-2385-g401e832f.develop+soapbox,43,15,25,20424
