domain,application,version,users,MAU,HYAU,posts
masto.ukrainedao.love,mastodon,4.2.8,46,4,21,9991
social.hackerspace.pl,mastodon,4.2.7,46,22,32,16400
furry.horse,mastodon,4.2.8,46,11,22,5081
sauna.social,mastodon,4.2.7,45,20,33,7424
claris.cf,mastodon,4.2.8,45,1,3,8810
toolsforthought.rocks,mastodon,4.2.8,45,13,22,15008
animal.business,mastodon,4.1.14-abiz,45,26,33,13392
uwyn.net,mastodon,4.2.7,45,8,21,2809
nologo.social,mastodon,4.2.8,45,4,12,650
silba.me,mastodon,4.2.7,45,2,9,916
freiewaehler.social,mastodon,4.2.7,45,4,10,541
publishing.social,mastodon,4.2.8,45,2,13,2724
txs.es,mastodon,4.2.7,45,2,9,916
mastadon.astuto.cc,mastodon,4.3.0-alpha.3+glitch,45,26,30,2968
witches.pub,mastodon,4.2.8,45,0,2,196
qa.social,mastodon,4.1.4,45,3,28,145
ms.maritime.social,mastodon,4.2.8,45,11,15,59
onlycosplays.social,mastodon,4.2.7,45,0,7,119
survivalclass0.xyz,mastodon,4.2.1+whippyEdition,45,33,48,49505
lgbtcz.social,mastodon,4.2.7,44,9,18,1663
shark.community,mastodon,4.2.7,44,20,29,10108
toot.mantyke.icu,mastodon,3.5.3~hello+fix,44,32,36,124460
muknown.jp,mastodon,4.2.7,44,5,10,288526
zoo.retro-ink.com,mastodon,4.2.7,44,21,34,4511
minamina3710.com,mastodon,4.2.7,44,6,14,7254
godforsaken.website,mastodon,4.2.8,44,31,36,478325
ttrpg-hangout.social,mastodon,4.2.8,44,12,34,4306
chillpeep.zone,mastodon,4.3.0-alpha.3+glitch-tcpz,44,18,28,6706
social.antifa.gmbh,mastodon,4.2.8,44,12,18,7831
jit.social,mastodon,4.1.16,44,25,29,2759
sozen.network,mastodon,4.2.7,44,4,6,22352
dev.equel.social,mastodon,4.2.0,44,1,25,820
www.paradiseve.com,mastodon,3.2.1,44,6,861,270
bigrat.social,mastodon,4.2.8,44,10,43,341
semiosen.de,mastodon,4.2.8,43,12,42,9313
social.linksfraktion.de,mastodon,4.1.13,43,11,13,12077
closednetwork.social,mastodon,4.1.4,43,7,7,539
piupiupiu.com.br,mastodon,4.2.8,43,8,12,3882
hunterlife.net,mastodon,4.2.8,43,30,40,11545
birdbutt.com,mastodon,4.2.8,43,24,32,14682
skrt.social,mastodon,4.2.7,43,5,7,11762
bullcity.space,mastodon,4.2.1,43,6,28,1640
social.pixie.town,mastodon,3.5.19,43,21,26,98286
protogen.social,mastodon,4.2.8,43,11,25,298
mtd.dgs.town,mastodon,4.2.7,43,43,43,33
cuties.social,mastodon,4.2.8,42,30,37,137521
mastodon.dias.ie,mastodon,4.2.8,42,13,22,5032
mofmof.coffee,mastodon,3.4.1,42,23,38,58621
owo.rs,mastodon,4.2.8,42,3,10,191
mstdn.b-shock.org,mastodon,4.2.8,42,8,9,119779
cultofshiv.wtf,mastodon,4.3.0-alpha.3+glitch,42,23,30,45625
pocketpixels.club,mastodon,4.2.8,42,14,24,2412
vrc-ins.net,mastodon,4.2.8,42,8,26,15070
clockwork.monster,mastodon,4.2.7,42,8,22,4404
mastodon.nycmesh.net,mastodon,4.2.7,42,26,31,932
vtuber.house,mastodon,4.2.8,42,14,23,7504
freifunk.social,mastodon,4.1.10,42,18,24,2980
m.qqs.tw,mastodon,4.2.8,42,12,27,1349
noagendasocial.nl,mastodon,3.4.4,42,1,7,928
blind.lol,mastodon,4.2.3,42,4,6,811
fedi.halcyon-is.land,mastodon,4.2.7,42,21,47,7846
mastodon.finonet.de,mastodon,4.2.8,42,0,2,62
shao.life,mastodon,4.2.8,42,41,44,40693
centertown.fun,mastodon,3.2.0,42,20,396,1454
inthekirameki.world,mastodon,4.2.1+whippyEdition,42,41,42,31801
linuxhotel.social,mastodon,4.2.8,41,10,16,258
i.transmit.love,mastodon,4.2.1,41,21,41,32155
thecooltable.wtf,mastodon,4.2.8,41,5,11,6679
social.afront.org,mastodon,4.3.0-alpha.3+glitch,41,24,30,27532
owo.town,mastodon,4.1.15,41,31,56,8056
iyasaretai.pw,mastodon,4.2.8,41,21,28,153207
az.social,mastodon,4.1.15,41,12,16,3210
wandzeitung.xyz,mastodon,4.2.8,41,20,26,43868
mastodon.tokyo,mastodon,4.2.8+tokyo,41,12,23,5314
social.wikimedia.de,mastodon,4.2.7,41,15,22,1074
federated.glacier.dog,mastodon,4.1.4,41,0,0,3860
cryptotooter.com,mastodon,4.2.8,41,3,9,2339
tebukuro.xyz,mastodon,3.5.5,41,12,18,92545
ps.s10y.eu,mastodon,4.2.7,41,7,7,8341
rvagc.social,mastodon,4.2.8,41,2,22,911
neurology.social,mastodon,4.2.8,41,4,14,212
qwwwq.cat,mastodon,4.0.2,41,13,22,3230
pogs.cafe,mastodon,4.2.1,41,16,27,5727
mokete.de,mastodon,4.2.8,41,0,0,46
unleashedbones.life,mastodon,4.2.1+whippyEdition,41,42,49,60268
fruef.social,mastodon,4.2.8,40,18,26,18689
mstdn.jaws-ug.okinawa,mastodon,4.2.8,40,0,0,8460
h.kokuda.org,mastodon,4.2.8,40,14,19,32813
ifwo.eu,mastodon,4.2.8,40,14,18,20754
barca.dix.asia,mastodon,4.2.8,40,28,35,148407
discuss.smash.today,mastodon,4.2.7,40,9,16,2438
nc.social,mastodon,4.2.7,40,10,18,1250
mastodon.archive.org,mastodon,4.2.8,40,16,21,74880
four-nine.club,mastodon,4.2.8,40,12,24,68765
subdued.social,mastodon,4.2.8,40,14,28,3926
computerclub.social,mastodon,4.2.8,40,18,41,192
social.zteo.com,mastodon,4.1.4,40,39,39,43
toot.paris,mastodon,4.2.7,40,14,25,1670
innoq.social,mastodon,4.2.7,40,23,32,2272
denizens.social,mastodon,4.2.8,40,6,13,7633
redd.live,mastodon,4.0.2,40,0,6,156
barkclub.xyz,mastodon,4.2.7,40,9,13,1986
purposefully.social,mastodon,4.1.6,40,1,2,59
fuglies.club,mastodon,4.2.8,40,40,40,1753
macroph.one,mastodon,4.3.0-nightly.2024-03-09+glitch,40,9,25,1509
www.gctaisentl.com,mastodon,4.2.3,40,53,59,17102
fedifeed.net,mastodon,4.2.8,39,35,36,61738
mstdn.books-lighthouse.com,mastodon,4.0.2,39,19,38,21561
tinnies.club,mastodon,4.1.15,39,26,30,6532
geeks.cafe,mastodon,4.2.8,39,1,3,567
oliphaunt.social,mastodon,4.2.7,39,8,21,3205
signs.codes,mastodon,4.2.7,39,7,11,14670
tvitero.com,mastodon,4.2.8,39,7,9,8197
futuregadgetlab.cc,mastodon,4.2.6,39,3,8,13303
dotgr.id,mastodon,4.2.8,39,11,22,2360
lesbian.solutions,mastodon,4.3.0-alpha.3+glitch,39,24,27,302904
collapsible.systems,mastodon,4.2.8,39,13,28,755
kollegin.eu,mastodon,4.2.8,39,2,14,436235
x.goonj.xyz,mastodon,4.0.2,39,1,2,250
Collapsible.Systems,mastodon,4.2.8,39,13,28,760
colter.social,mastodon,4.2.5,38,13,22,445
social.data.coop,mastodon,4.2.8,38,28,31,17277
social.network.europa.eu,mastodon,4.2.8,38,19,23,12610
restof.social,mastodon,4.2.8,38,4,6,1277
lyingvoid.social,mastodon,4.1.4+glitch,38,5,5,6552
antabaka.me,mastodon,4.3.0-alpha.3+glitch,38,12,15,11433
onephoto.club,mastodon,4.2.8,38,23,43,1615
blips2.club,mastodon,4.3.0-alpha.3+chuckya,38,6,6,1544
xn--y9a6bah4ck.xn--y9a3aq,mastodon,4.2.8,38,13,13,7745
biplus.social,mastodon,4.2.8,38,11,19,2392
carhenge.club,mastodon,4.2.8,38,6,14,8678
lonely.town,mastodon,4.2.7,38,16,22,10788
ublog.tech,mastodon,4.2.8,38,23,34,2199
laviadililith.social,mastodon,4.2.8,38,13,41,7703
andalucia.social,mastodon,4.2.8,38,18,25,3387
streamers.social,mastodon,4.2.7,38,13,24,2283
impreg.net,mastodon,4.2.7,38,12,17,1082
mrtodon.net,mastodon,4.2.8,38,7,15,201
fluffcord.social,mastodon,3.5.3+glitch+puwa,38,8,16,1049
iccomics.xyz,mastodon,4.2.1+whippyEdition,38,18,43,11551
geraffel.social,mastodon,4.2.8,37,15,18,2897
i1.no,mastodon,4.2.8,37,12,17,1192
social.beachcom.org,mastodon,4.2.8,37,11,12,89925
netsphere.one,mastodon,4.2.8,37,12,28,4590
don.mamemo.online,mastodon,4.2.7,37,10,14,295055
thebigeasy.space,mastodon,4.2.8,37,0,15,1461
turtleisland.social,mastodon,4.2.8,37,23,30,10179
social.ordinal.garden,mastodon,4.0.2+glitch,37,11,17,5902
liberal.city,mastodon,4.2.8,37,9,15,22106
ooe.social,mastodon,4.0.13,37,10,18,554
nghieng.net,mastodon,4.2.8,37,3,3,357
retrogaming.social,mastodon,4.2.8,37,17,34,5737
social.zdx.fr,mastodon,4.2.8,37,16,16,30943
yyc.bike,mastodon,4.2.8,37,16,22,2192
social.thisisjoes.site,mastodon,3.5.19,37,5,10,3028
mastodon.bawue.social,mastodon,4.2.7,37,16,16,5123
mastodon.furrycon.social,mastodon,4.2.5,37,21,23,2421
jmm.kr,mastodon,4.2.7,37,6,17,5839
taur.zone,mastodon,4.2.8,37,9,15,5175
misp-community.org,mastodon,4.2.8,37,3,14,182
mastodon.gardensoul.org,mastodon,4.1.11,37,5,11,1253
mastodon.ecnelises.com,mastodon,4.2.7,37,4,9,1551
dao.chinese.org,mastodon,4.1.2,37,4,8,75
tweet.gleamorb.co.jp,mastodon,3.3.0,37,4,12,1416
casedeimos.site,mastodon,4.2.1+whippyEdition,37,36,41,21337
officiell-info.se,mastodon,4.2.8,36,24,26,28723
social.cwts.nl,mastodon,4.2.8,36,17,22,4501
socialnotwork.net,mastodon,4.2.7,36,13,17,9087
undefined.social,mastodon,4.2.8,36,9,23,4473
bots.defencegeeks.net,mastodon,4.2.8,36,28,33,94750
catswords.social,mastodon,4.2.8,36,14,28,31538
locksport.space,mastodon,4.2.8,36,4,25,440
travelpandas.fr,mastodon,4.2.8,36,23,52,22544
x0f.org,mastodon,4.2.7,36,17,25,26013
frequency.app,mastodon,4.1.15,36,3,9,157
social.mykolayiv.dcomm.net.ua,mastodon,4.2.8,36,0,10,7111
ubuntu.social,mastodon,4.2.8,36,23,23,16729
mstdn.anqou.net,mastodon,4.2.8,36,20,27,123008
daotodon.me,mastodon,4.2.8,36,6,45,709
permaculture.masto.host,mastodon,4.2.8,36,1,6,1186
patavium.social,mastodon,4.2.7,36,8,18,1290
mastodon.ameth.org,mastodon,4.1.4,36,6,9,1275
social.design.systems,mastodon,4.2.8,36,12,17,2069
northofthewall.social,mastodon,4.2.7,36,4,13,2330
social.nog.community,mastodon,4.2.7,36,1,13,136
xelebre.com,mastodon,4.2.8,36,27,39,1401
engasjert.mdg.no,mastodon,4.2.8,36,17,24,1515
rodent.life,mastodon,4.2.8,35,12,20,813
mstdn.vodka,mastodon,4.2.8,35,5,12,16976
ijug.social,mastodon,4.2.8,35,21,21,1737
masto.astrra.space,mastodon,4.1.6,35,5,18,2933
social.numerique.gouv.fr,mastodon,4.2.7,35,23,34,2057
researchbuzz.masto.host,mastodon,4.2.8,35,9,13,9041
teh.entar.net,mastodon,4.2.8,35,20,25,33603
libori.social,mastodon,4.2.8,35,18,24,9956
mstdn-amadeus.tech,mastodon,4.2.7,35,11,18,156449
thegem.city,mastodon,4.2.8,35,7,11,6157
mastodon.linuxmuster.net,mastodon,4.2.5,35,11,42,163
artistalley.space,mastodon,4.2.5,35,4,12,664
katzebot.space,mastodon,4.2.5,35,6,12,5767
mastodon.ethibox.fr,mastodon,4.2.8,35,5,15,583
serenityos.social,mastodon,4.2.8,35,25,27,15345
djs.social,mastodon,4.2.8,35,20,26,3638
biscuit.town,mastodon,4.3.0-alpha.3+really4.3.0-alpha.0-glitch,35,28,39,185571
sp.kub2091.ru,mastodon,3.4.4,35,5,12,2082
awaymessage.club,mastodon,4.2.7,35,20,28,9704
petlover.eu.org,mastodon,3.5.3,35,5,18,282
network.aipioneers.org,mastodon,4.0.2,35,15,41,95
social.mapolist.com,mastodon,4.1.10,35,5,35,1854
mastodon.moscow,mastodon,4.2.8,35,28,36,241
westpsyche.masto.host,mastodon,4.2.8,35,9,30,66626
qn.krig.jp,mastodon,4.2.8,35,27,34,138391
embersof.life,mastodon,4.2.1+whippyEdition,35,42,48,60633
social.hardlimit.com,mastodon,4.2.7,34,7,46,6470
mstdn.ikebuku.ro,mastodon,4.2.8,34,3,7,25750
aquatan.net,mastodon,4.2.7,34,8,20,32425
mdn.hinaloe.net,mastodon,3.5.19-7be3e8381,34,1,1,18489
flokinet.social,mastodon,4.2.8,34,13,17,13220
f-ckendehoelle.de,mastodon,4.2.8,34,7,16,7846
selfhosted.cafe,mastodon,4.2.8,34,15,38,9044
under-bank.blue,mastodon,4.2.8,34,23,24,458492
oisaur.com,mastodon,4.3.0-alpha.3,34,28,32,10527
pkutalk.com,mastodon,4.2.8,34,7,19,4638
mastodon.yyyyy.world,mastodon,3.5.2,34,9,13,67766
courbet.social,mastodon,4.2.8,34,8,10,3450
jbo.social,mastodon,4.2.8,34,13,20,745
social.aviating.com,mastodon,4.3.0-alpha.3+glitch,34,2,13,482
catharsis.cafe,mastodon,4.3.0-alpha.3+glitch,34,10,14,4564
lexvox.org,mastodon,4.2.8,34,3,5,180
seoul.earth,mastodon,4.2.8,34,8,13,4190
kinkycats.org,mastodon,4.2.8,34,18,41,3208
social.leinde.de,mastodon,4.2.8,34,13,26,122
t.freesky.im,mastodon,4.0.2,34,2,3,570
maid.zip,mastodon,4.2.8,34,12,23,1422
program-theia.monster,mastodon,4.2.8,34,31,36,69566
tiz.social,mastodon,4.2.8,33,8,16,251
dindon.one,mastodon,4.2.8,33,5,13,27686
kompost.cz,mastodon,4.2.8,33,8,11,14658
fed.sbcloud.cc,mastodon,4.2.8,33,7,7,27439
einbeck.social,mastodon,4.2.7,33,15,24,6584
sphere.fx4.net,mastodon,4.2.7,33,13,21,8745
milliways.social,mastodon,4.2.8,33,11,16,4976
absolutelyhar.am,mastodon,4.2.8,33,5,12,1466
mastodon.land,mastodon,4.2.8,33,5,5,313
greennet.social,mastodon,4.2.7,33,12,19,1213
mastodon.retr0.party,mastodon,4.2.8,33,5,7,206
trumbeta.me,mastodon,4.2.0,33,17,22,2492
thehappyfamily.stream,mastodon,4.2.8,33,14,25,3483
turath.tn,mastodon,4.2.8,33,15,40,11662
shekel.masto.host,mastodon,4.2.8,33,0,4,234
10211104.fedicity.net,mastodon,4.2.8,33,13,31,26530
hunlympic.info,mastodon,4.2.8,33,23,37,29301
without-magic.world,mastodon,4.2.1+whippyEdition,33,27,32,56690
hhsocial.de,mastodon,4.2.8,32,6,6,1194
boitam.eu,mastodon,4.2.7,32,20,23,85861
itdev.social,mastodon,4.2.7,32,10,17,145
chaosfurs.social,mastodon,4.2.7,32,21,29,7351
real-escape.jp,mastodon,4.2.8,32,2,4,13678
jauntygoat.net,mastodon,4.0.10,32,7,13,12345
social.kryta.app,mastodon,4.2.8,32,15,30,979
m.mou.best,mastodon,4.2.7,32,4,10,9250
social.tinygo.org,mastodon,4.2.8,32,8,9,1689
4four.org,mastodon,4.2.8,32,1,3,102
mstdn.v-elf.com,mastodon,4.2.8,32,15,28,107980
amastodon.uk,mastodon,4.2.8,32,5,9,4817
wpmastodon.es,mastodon,4.2.7,32,6,36,776
recordon.mamemo.online,mastodon,4.2.7,32,15,21,5285
unstraight.club,mastodon,4.2.8,32,5,10,6154
niederbayern.social,mastodon,4.2.8,32,8,29,47640
makersocial.online,mastodon,4.2.8,32,12,29,2709
siren.jp,mastodon,4.2.8,32,24,34,782
social.overheid.nl,mastodon,4.2.7,32,29,32,5623
mastodon.moule.world,mastodon,4.2.8,32,30,32,18026
social.vcfed.org,mastodon,4.0.2,32,10,16,2379
rigcz.club,mastodon,4.2.8,32,8,14,10661
scipost.social,mastodon,3.5.10,32,4,9,763
anticapitalista.it,mastodon,4.2.8,32,16,38,295
mastodon.lescommuns.org,mastodon,4.1.15,32,10,23,404
bridport.social,mastodon,4.2.8,32,1,5,113
zetaspace.org,mastodon,4.2.8,32,3,24,143
social.lviv2.dcomm.net.ua,mastodon,4.2.8,32,2,7,107
medium-sandbox.social,mastodon,4.2.8,32,0,2,5
social-test.sunet.se,mastodon,4.2.7,32,0,4,72
polaris.masto.host,mastodon,4.2.8,32,25,33,20123
deepalenight.com,mastodon,4.2.1+whippyEdition,32,32,36,66687
compassion.host,mastodon,4.1.4,32,27,33,4682
blackqueer.life,mastodon,4.3.0-alpha.3+glitch,31,17,27,10353
xvlt.net,mastodon,4.2.8,31,3,11,3481
tama.social,mastodon,4.2.7,31,9,17,2795
mas.atmx.ca,mastodon,4.2.8,31,7,15,2084
madworld.social,mastodon,4.2.7,31,15,42,65
stoat.zone,mastodon,4.2.8,31,24,29,22010
433.world,mastodon,4.2.8,31,4,6,13997
el5.net,mastodon,4.2.8,31,9,15,9508
snowdon.jp,mastodon,3.4.0,31,2,5,18462
trg.social,mastodon,4.2.7,31,5,12,2844
frameperfect.space,mastodon,4.2.7,31,5,10,473
toot.snipesearch.co.uk,mastodon,3.5.3,31,2,6,1677
shadows.rest,mastodon,4.2.8,31,12,20,441
bambuswald.social,mastodon,4.2.7,31,11,22,11126
embracing.space,mastodon,4.3.0-nightly.2024-02-17-security+glitch,31,5,5,46296
etw.uk,mastodon,4.2.7,31,19,21,275
re.lire.im,mastodon,4.2.7,31,11,15,1614
mstdn.gamercast.net,mastodon,4.2.7,31,6,13,2531
linguists.social,mastodon,4.2.7,31,2,6,160
pub.communistparty.org.uk,mastodon,4.2.8,31,4,12,321
social.klinikretter.de,mastodon,4.2.8,31,1,2,48
mastodon-stage.stanford.edu,mastodon,4.2.8,31,3,13,84
phouon.com,mastodon,4.3.0-alpha.1,31,1,33,240
occm.online,mastodon,4.2.1+whippyEdition,31,41,41,17
social.vates.tech,mastodon,4.2.8,30,5,7,209
biblioverse.online,mastodon,4.2.8,30,9,18,6478
jabberwocky.moe,mastodon,3.3.0rc2,30,4,6,200368
csed.social,mastodon,4.2.8,30,4,5,1211
s.zholnay.name,mastodon,4.2.8,30,3,7,2477
magincia.cafe,mastodon,4.2.8+magincia,30,2,3,5879
c3d2.social,mastodon,4.2.8,30,22,24,13052
meowr.me,mastodon,4.2.7,30,4,7,2809
clacks.link,mastodon,4.2.8,30,19,24,38139
cunnin.me,mastodon,4.2.8,30,7,14,2849
avision-it.social,mastodon,4.2.8,30,7,18,2927
cursoryreview.org,mastodon,4.2.8,30,2,15,878
lustigetiernamenbubble.de,mastodon,4.2.8,30,8,13,37152
dasuniversum.social,mastodon,4.2.7,30,15,21,161
dpw.social,mastodon,3.5.14,30,2,8,1274
mastodon.iut-larochelle.fr,mastodon,4.2.7,30,1,1,363
bcostodon.lol,mastodon,4.1.5,30,7,11,634
inane.chat,mastodon,4.1.13,30,5,14,536
everything.happens.horse,mastodon,3.2.0,30,16,43,8823
calamity.masto.host,mastodon,4.2.8,30,0,1,589
fairground.moe,mastodon,3.5.17,30,1,2,5009
mastodon.saarland,mastodon,4.1.6,30,8,28,66
dev.handon.club,mastodon,4.2.8,30,5,15,2212
scientificnetwork.de,mastodon,4.2.8,30,10,25,3996
mastodon.flossir.org,mastodon,3.4.3,30,2,9,545
nsfwphotography.social,mastodon,4.1.5,30,8,16,452
crunchy.social,mastodon,4.3.0-alpha.3+glitch.0217_d7d4770,30,4,4,298
mastodon.testausserveri.fi,mastodon,4.2.8,30,2,9,150
dev.goonj.xyz,mastodon,4.0.2,30,2,6,564
zzuli.closed.social,mastodon,4.1.1+glitch+closedsocial,30,12,20,751
yeg.bike,mastodon,4.2.7,29,12,19,20166
mstdn.shinkaifan.com,mastodon,4.2.8,29,12,23,81076
mn.siru.tokyo,mastodon,4.2.7,29,24,32,59281
connectop.us,mastodon,4.2.7,29,10,17,7445
bardown.space,mastodon,4.2.7,29,5,11,4917
reporter.social,mastodon,4.2.8,29,20,27,10337
newspapers.se,mastodon,4.2.8,29,24,25,248581
tekkadon.manimani.cc,mastodon,4.2.8,29,9,10,40382
glod.org,mastodon,4.2.7,29,3,5,1007
katapult.social,mastodon,3.5.17,29,4,8,306
poils.pachyderme.net,mastodon,4.2.7,29,2,3,3521
austintexas.social,mastodon,4.2.5,29,1,5,25254
fireplace.cafe,mastodon,4.1.4+glitch,29,8,11,3550
r2.do,mastodon,4.2.8,29,2,3,8283
elict.net,mastodon,4.0.2,29,2,13,981
mastodon.milll.ws,mastodon,4.2.7,29,2,5,212
social.thewhole.site,mastodon,4.2.8,29,4,4,636
www.pandoli365.com,mastodon,4.2.8,29,7,14,732
pandoli365.com,mastodon,4.2.8,29,7,14,732
conidia2023.masto.host,mastodon,4.2.8,29,26,33,135230
polarnight.xyz,mastodon,4.2.8,29,33,34,21656
nya.lemonade.moe,mastodon,4.0.2,28,9,9,14014
fidelis.social,mastodon,4.2.7,28,15,26,5120
darticulate.com,mastodon,4.1.0,28,1,17,8
schaumburg.social,mastodon,4.2.8,28,20,25,67591
ton-ton.link,mastodon,4.3.0-alpha.3+glitch,28,13,13,1183
metsubo-jinrai.net,mastodon,4.2.8,28,10,37,7869
raildon.online,mastodon,4.2.8,28,7,14,1730
mastodon.roundpond.net,mastodon,4.2.7,28,6,10,9043
progressivecafe.social,mastodon,4.2.8,28,26,28,123177
volt.cafe,mastodon,4.2.8,28,2,6,389
m.geraffel.net,mastodon,4.1.6,28,3,5,1851
oval.cc,mastodon,4.2.7,28,4,5,419
tatooine.club,mastodon,4.1.15,28,6,11,4884
softwaremill.social,mastodon,4.2.8,28,5,9,715
sbg-social.at,mastodon,4.2.7,28,6,10,529
fiasco.social,mastodon,4.2.8,28,18,19,3985
mst.universoalterno.es,mastodon,4.2.8,28,11,22,6327
social.nekover.se,mastodon,4.2.8,28,19,23,7762
base.lc,mastodon,4.3.0-alpha.3+glitch,28,6,10,1066
social.asraelvudogel.de,mastodon,4.2.8,28,1,1,4196
social.simcu.com,mastodon,4.2.1,28,3,3,8479
mstdn.md,mastodon,4.2.5,28,7,13,745
the.others.social,mastodon,4.2.7,28,11,18,4200
mastodon.hackerdrinks.social,mastodon,4.3.0-alpha.3+glitch,28,6,8,771
social.mastodon.my,mastodon,4.2.7,28,3,45,85
social.on2it.net,mastodon,4.3.0-nightly.2024-04-17+glitch,28,6,9,280
mastodon.yuuta.moe,mastodon,4.2.7,28,13,17,4957
gay.camera,mastodon,4.2.8,28,22,26,2282
culturaeinnovacion.social,mastodon,4.1.4,28,2,2,1009
algufr.com,mastodon,4.2.8,28,1,4,104
mastodon.catgirl.cloud,mastodon,4.3.0-alpha.3+glitch.catgirlcloud,28,14,16,2859
crashtodon.net,mastodon,3.1.3,28,301,457,547
social.jugendarbe.it,mastodon,4.2.8,28,3,4,229
onboardthefilm.community,mastodon,4.1.4,28,1,6,105
ikebukuro.city,mastodon,4.2.8,28,14,29,26776
firstmasters.me,mastodon,4.2.8,28,28,29,65421
melon-sherbet.me,mastodon,4.2.8,28,28,28,37256
redwombat.social,mastodon,4.2.8,27,16,19,30102
gnu.gl,mastodon,4.2.8,27,7,17,1490
selfy.army,mastodon,4.2.8,27,4,4,27978
tanuki.hostdon.ne.jp,mastodon,4.2.8,27,15,24,9832
sivar.cafe,mastodon,4.2.8,27,9,11,4069
kopimi.space,mastodon,4.2.8,27,9,31,4424
mastodon.xn--q9jyb4c,mastodon,4.2.7,27,9,16,304
tuebingen.network,mastodon,4.2.8,27,11,27,887
were.party,mastodon,4.2.8,27,8,15,2643
parkfans.network,mastodon,4.1.6,27,2,21,106
fediverse.science,mastodon,4.2.8,27,5,29,889
mysportgallery.com,mastodon,4.2.8,27,10,13,25192
mzn-potatochips.me,mastodon,4.2.8,27,13,14,53745
religious.social,mastodon,4.2.7,27,3,10,1654
allpeep.social,mastodon,4.2.7,27,6,14,273
mastodon.otherworldsink.com,mastodon,4.1.3,27,14,18,16280
farmgarden.nora.social,mastodon,4.2.8,27,14,20,4347
turingfesten.dk,mastodon,4.2.8,27,5,9,1364
discourse.helenprejean.org,mastodon,4.2.8,27,6,26,9325
helmholtz.social,mastodon,4.2.8,27,23,25,4669
social.edist.ro,mastodon,4.3.0-alpha.3+glitch,27,21,25,46426
mastodon.star-one.org.uk,mastodon,4.2.8,27,4,8,3586
masto.dopiaza.org,mastodon,4.1.2,27,4,5,560
oye.social,mastodon,4.2.8,27,12,17,6053
pandapla.net,mastodon,4.2.7,27,12,14,8013
saltylike.us,mastodon,4.1.13,27,4,8,371
wiesbaden.social,mastodon,4.1.15,27,8,16,621
fandomonium.space,mastodon,4.1.4,27,5,17,606
displayeurope.social,mastodon,4.2.7,27,11,30,167
digitaal66.social,mastodon,4.2.8,27,3,9,401
social.rivne.dcomm.net.ua,mastodon,4.2.8,27,1,7,98
mastodon.kintsugi-lab.com,mastodon,4.0.2,27,14,40,41
social.fast-break.de,mastodon,4.2.7,27,5,6,36651
fedi.science,mastodon,4.2.8,27,5,29,890
starwarslong.xyz,mastodon,4.2.1+whippyEdition,27,24,25,56999
secondchancecomuworld.site,mastodon,4.2.1+whippyEdition,27,26,29,34796
unstable.systems,mastodon,4.3.0-alpha.3+glitch.th,26,17,19,19521
mastodon.acc.umu.se,mastodon,4.2.7,26,7,11,17747
thefolklore.cafe,mastodon,4.1.2,26,14,16,24127
fedigroups.social,mastodon,4.2.8,26,22,26,813
grants.cafe,mastodon,4.3.0-nightly.2024-04-04,26,9,19,1363
artsandculture.social,mastodon,4.2.8,26,8,17,1250
mastodon.indie.host,mastodon,4.1.15,26,7,8,15393
zeppelin.flights,mastodon,4.2.8,26,17,17,9157
don.nzws.me,mastodon,4.2.8+nzws,26,8,10,56889
flightclub.social,mastodon,4.1.16,26,4,5,605
hannover.town,mastodon,4.2.8,26,11,13,23029
wikimedia.social,mastodon,4.2.8,26,16,24,270
mstdn.omisosiru.net,mastodon,3.2.0,26,9,49,68771
boskovice.social,mastodon,4.2.8,26,12,13,2457
tivia.social,mastodon,4.2.8,26,4,15,528
social.secret-wg.org,mastodon,4.2.8,26,12,15,4100
mstd.dansmonorage.blue,mastodon,3.5.0+glitch,26,7,10,12236
hooray.computer,mastodon,4.0.6,26,7,8,3462
jako.social,mastodon,4.1.4,26,3,6,1949
mtgjudge.social,mastodon,4.2.8,26,5,23,550
social.itu.dk,mastodon,4.2.1,26,9,11,427
social.chaotikum.org,mastodon,4.2.8,26,15,19,8780
social.fossdle.org,mastodon,4.2.7,26,9,14,5789
meh.social,mastodon,4.2.8,26,8,11,3960
waytoomuch.info,mastodon,4.2.8,26,8,15,2514
focal.social,mastodon,4.1.13,26,3,7,1213
m.prt.si,mastodon,4.2.7,26,7,20,880
mstdn.soine.site,mastodon,4.2.7-plusminus.4,26,8,19,13162
astrotwitter.masto.host,mastodon,4.2.8,26,5,15,3183
social.openhood.ru,mastodon,4.1.11,26,13,15,5099
occult.town,mastodon,4.2.8,26,7,18,1824
usr.cloud,mastodon,4.2.8,26,7,13,510
elcofre.social,mastodon,4.2.8,26,15,28,543
mastodon.grants.cafe,mastodon,4.3.0-nightly.2024-04-04,26,9,19,1366
mastodon.irenala.edu.mg,mastodon,3.4.1,26,0,2,36
