domain,application,version,users,MAU,HYAC,posts
habitat.zelle.one,pleroma,2.5.1,5,3,3,1135
p.mr64.net,pleroma,2.5.4,5,1,1,1119
cum.camp,pleroma,2.6.50-0-g16c21c937-ryona-dev,5,2,6,1259
toad.city,pleroma,2.4.53-912-g7f0b3161-develop,5,2,3,1986
cccccmake.de,pleroma,2.5.0,5,1,1,769
sns.kianting.info,pleroma,2.6.0,5,2,5,2216
freezepeach.online,pleroma,2.5.54-640-gacbec640.develop+soapbox,5,1,1,397
social.hendrixgames.com,pleroma,2.5.4,5,3,3,32216
justbros.xyz,pleroma,2.5.4,5,1,3,609
pleroma.lokean.org,pleroma,2.4.2,5,null,null,223
fed.uninsane.org,pleroma,2.6.0,5,1,1,1066
fedi.maneisacutie.club,pleroma,2.4.4,5,null,null,49
bussy.monster,pleroma,2.4.3,5,null,null,1128
pleroma.anduin.net,pleroma,2.5.2,5,2,3,2009
social.cyannyan.com,pleroma,2.4.53-845-g8042e0eb-develop,5,1,3,207
pl.veryamt.com,pleroma,2.4.1,5,null,null,367
verr.cc,pleroma,2.4.0-heads-v2-4-0,5,null,null,4084
pleroma.takeko.cyou,pleroma,2.5.5,5,0,1,7
soykaf.org,pleroma,2.5.1,5,0,2,1376
pl.pyrope.net,pleroma,2.5.0,5,1,2,510
shine.d-lowl.space,pleroma,2.4.4,5,null,null,43
stuartpb.com,pleroma,2.4.53-2-g232170cb.develop+soapbox,5,0,5,1071
svltan.at,pleroma,2.4.53-1957-g4f61f19f.develop+soapbox,5,1,1,23
asocial.grimstack.xyz,pleroma,2.5.4,5,2,4,699
whoseknowledge.social,pleroma,2.4.53-1997-g9fc73622.develop+soapbox,5,1,3,0
cat.nekoea.red,pleroma,2.6.0,5,2,4,762
zombienet.org,pleroma,2.5.0,5,1,2,1008
social.caruso.one,pleroma,2.5.1,5,2,4,268
mstdn.cyou,pleroma,2.5.50-0-g2a244b3-develop,5,2,2,3
social.whydoesntmycode.work,pleroma,2.6.0,5,3,5,52
social.skyshaper.org,pleroma,2.5.5,5,5,5,2182
pleroma.comix.gr,pleroma,2.5.2-13-g2d193861,5,1,1,5
y.cubalibre.social,pleroma,2.5.5,5,3,5,2498
social.stephenson.cc,pleroma,1.0.7-2-ga067cf0f,5,null,null,14
meetplay.net,pleroma,2.4.2,5,null,null,108
social.seekahead.eu,pleroma,2.4.1,5,null,null,6
pleroma.nognu.de,pleroma,2.5.5,5,3,4,106
marx.gay,pleroma,2.5.2,5,2,5,5
wisteria.cafe,pleroma,2.5.4,5,5,6,202
xxx-stg.azyobuzi.net,pleroma,2.5.5-0-g255cf67-xxx-stg,5,0,1,5
ple.bal.ovh,pleroma,2.6.0,5,5,5,62
killyour.dad,pleroma,2.5.54-640-gacbec640.develop+soapbox,4,2,3,11
soapbox.midwaytrades.com,pleroma,2.5.54-594-gb094e92c.develop+soapbox,4,4,4,74310
pleroma.io,pleroma,2.5.4-0-ga17685f,4,3,3,16954
pl.kpherox.dev,pleroma,2.5.54-0-gf1db389-pl-kpherox-dev,4,1,1,28900
social.retroedge.tech,pleroma,2.5.5,4,2,2,610
social.singing.dog,pleroma,2.5.54-409-g340c8812-develop,4,2,2,543
pleroma.adachi.party,pleroma,2.5.2-13-g2d193861,4,2,4,1278
conference.glass-lab.net,pleroma,2.5.5,4,3,4,9516
socio.forkexec.net,pleroma,2.5.0,4,4,4,1210
langsec.social,pleroma,2.5.1,4,1,1,6
pleroma.elinvention.ovh,pleroma,2.6.0,4,4,4,1804
twhtv.club,pleroma,2.5.50-2288-g648773c0.develop+soapbox,4,3,3,752
socialgoblins.club,pleroma,2.5.50-192-g648773c0.develop+soapbox,4,3,4,330
social.ppmx.org,pleroma,2.4.4,4,null,null,1979
fedi.anarchy.moe,pleroma,2.1.2,4,null,null,958
zov.oti.st,pleroma,2.5.50-190-g4c0ab884.develop+soapbox,4,1,3,1136
pleroma.gidikroon.eu,pleroma,2.5.5,4,3,3,1842
notnull.click,pleroma,2.5.54-321-g17c336de-develop,4,3,3,2966
social.jtworld.net,pleroma,2.5.2,4,1,1,368
khajiit.tech,pleroma,2.5.54-636-g6ceceef8.develop+soapbox,4,1,2,525
social.12vpx.com,pleroma,2.4.53+soapbox,4,0,2,0
jollyville.net,pleroma,2.5.54-640-gacbec640.develop+soapbox,4,3,4,3656
shrimpposter.club,pleroma,2.5.54-412-ge3ea311c-develop,4,1,2,1032
oddprocess.social,pleroma,2.4.4,4,null,null,3161
whitewomen.dog,pleroma,2.5.4,4,4,5,4110
social.jesser.dev,pleroma,2.5.2-13-g2d193861,4,2,3,47
ors.novababilonia.me,pleroma,2.5.5,4,1,1,153
social.travisshears.xyz,pleroma,2.4.5-2-gd8e32646,4,null,null,634
international.idontcare.club,pleroma,2.6.0,4,3,3,20
social.jakob.space,pleroma,2.5.4,4,2,2,141
unvaxxed.nl,pleroma,2.5.5,4,1,1,61
fedi.fancycade.xyz,pleroma,2.5.0,4,1,1,1757
ple.praze.net,pleroma,2.5.5,4,4,4,35
pleroma.robertoszek.xyz,pleroma,2.4.2,4,null,null,1364
nth.io,pleroma,2.5.2-13-g2d193861,4,1,1,269
p.suorcd.us,pleroma,2.5.5,4,2,2,69
pleroma.memiks.fr,pleroma,2.5.2-13-g2d193861,4,1,1,80
el-spot.xyz,pleroma,2.5.50-180-ga9e3ff9a.merge-pleroma+soapbox,4,2,2,148
toot.gathernorust.net,pleroma,2.4.53-904-gbb63f72c-develop,4,2,3,11
emancipe.es,pleroma,2.5.5,4,0,4,13
snek.cafe,pleroma,2.6.0,4,1,2,3
pleroma.gnulinux.si,pleroma,2.5.5,4,1,3,33
pleroma.fordfairlaneonline.com,pleroma,2.4.3,4,null,null,15
0verti.me,pleroma,2.5.0,4,1,2,106
masto.destructatron.net,pleroma,2.5.2-13-g2d193861,4,3,3,885
social.biblioco.de,pleroma,2.6.0,4,1,1,193
status.sexyferret.science,pleroma,2.5.1,4,1,3,6695
social.as59715.net,pleroma,2.5.54-2720-g9bec0223.develop+soapbox,4,0,1,561
pleroma.wheretogo.in.th,pleroma,2.4.4,4,null,null,4
blander.ddnsfree.com,pleroma,2.5.1,4,1,2,529
pajcevina.net,pleroma,2.5.51-2395-g6e34df89.develop+soapbox,4,2,2,0
pleroma.woodynet.net,pleroma,2.6.50-929-gd105219c.backend+bigbuffet,4,3,3,39
sagnette.ddns.net,pleroma,2.6.0,4,3,3,210
social.c1710.de,pleroma,2.5.1,4,1,4,2235
deadreckoning.cc,pleroma,2.5.51-2395-g6e34df89.develop+soapbox,4,1,2,519
plrm.podcastalot.com,pleroma,2.5.5,4,2,4,3298
bird.band,pleroma,2.5.51-316-gd9316c48.develop+soapbox,4,3,3,2296
social.hinter.bayern,pleroma,2.5.54-640-gacbec640.develop+soapbox,4,1,2,6
yuga.surf,pleroma,2.6.0,4,2,4,221
pleroma.collectifdhun.ovh,pleroma,2.5.5,4,0,2,0
erginn.com,pleroma,2.5.4,4,2,4,104
p.vinchent.xyz,pleroma,2.6.0,4,3,4,1065
retrogarde.de,pleroma,2.5.5,4,1,2,6
soapbox.minaduki.dev,pleroma,2.4.53-9-g75fee846.develop+soapbox,4,3,3,306
syfershock.com,pleroma,2.5.5,4,1,2,57
cave.tunstall.in,pleroma,2.5.2-1-g513bd12b,4,3,4,117
fedi.qrok.me,pleroma,2.5.5,4,4,4,2
shitposting.on.incorrigible.moe,pleroma,2.4.53-1991-g7a145177.develop+soapbox,4,0,1,20
pleroma.fedposters.club,pleroma,2.5.5,4,1,2,10
beausejour.social,pleroma,2.5.50-190-g4c0ab884.develop+soapbox,4,0,2,4
rb.2snc.eu,pleroma,2.4.53-4-g64945b3b.develop+soapbox,4,1,3,7
gathernorust.net,pleroma,2.4.53-904-gbb63f72c-develop,4,2,3,11
slick.stream,pleroma,2.5.2-13-g2d193861,4,1,4,4
xx.kunjk.top,pleroma,2.5.5,4,3,4,104
superhollowknight.sytes.net,pleroma,2.5.5,4,4,4,34
pleroma.sxpert.org,pleroma,2.6.0,4,4,4,1556
gravure.club,pleroma,2.5.54-321-g17c336de-develop,3,2,2,3242
pleroma.m68k.church,pleroma,2.5.2,3,2,3,1050
ill.moe,pleroma,2.5.5-1110-gf966abe4,3,2,2,814
elefant.onetwoxu.de,pleroma,2.5.4,3,2,2,1542
p.yuru.site,pleroma,2.5.2,3,1,3,50
breloma.m0xee.net,pleroma,2.5.5-3-g6284a23f,3,2,3,2349
pleroma.pibvt.net,pleroma,2.5.54-412-ge3ea311c-develop,3,2,799,2024
brockha.us,pleroma,2.6.50-2-g4c5b45ed-develop,3,1,3,4083
social.cosnomi.com,pleroma,2.5.2,3,1,1,168
pleroma.fuba.dev,pleroma,2.5.2,3,2,3,23119
fedi.datenkastl.de,pleroma,2.5.5,3,1,3,975
linfan.moe,pleroma,2.5.0,3,2,3,4120
social.linuxine.net,pleroma,2.6.50-3-gbeabb27f-develop,3,2,2,490
social.danksquad.org,pleroma,2.5.5,3,1,2,2116
tines.spork.org,pleroma,2.5.4,3,2,2,341
pl.uwu.is,pleroma,2.6.0,3,2,3,1297
pl.gnu.moe,pleroma,2.6.50-2-g4c5b45ed-develop,3,1,1,2221
sovran.me,pleroma,2.4.52-1748-g98ccf6cb.develop+soapbox,3,1,1,53
pleroma.p4g.club,pleroma,2.5.0,3,2,2,880
sos.nekoweb.my.id,pleroma,2.5.5,3,1,2,128
social.malacology.net,pleroma,2.6.0,3,1,1,94
blah.rako.space,pleroma,2.5.5,3,2,2,1413
mastodon.sxpert.org,pleroma,2.6.0,3,3,3,1180
idolheaven.org,pleroma,2.6.50-2-g4c5b45ed-develop,3,2,3,8979
social.nancengka.com,pleroma,2.6.0,3,3,3,2495
xn--p1abe3d.xn--80asehdb,pleroma,2.6.0,3,1,1,11455
wzf.wtf,pleroma,2.5.5,3,0,0,0
mescl.in,pleroma,2.4.3,3,null,null,20
melonbread.dev,pleroma,2.5.5,3,2,2,1951
pleroma.xyenon.bid,pleroma,2.6.0,3,2,2,1130
rebased.io,pleroma,2.5.54-644-gd860a667.develop+soapbox,3,1,1,1784
pl.r8z.us,pleroma,2.4.53-888-g3d1828f4-develop,3,1,1,487
fedi.treeoflifecomic.com,pleroma,2.5.54-594-gb094e92c.develop+soapbox,3,2,5,409
rally.guide,pleroma,2.5.54-594-gb094e92c.develop+soapbox,3,2,3,599
cd0.nl,pleroma,2.5.54-640-gacbec640.develop+soapbox,3,1,1,51
mrhands.horse,pleroma,2.5.1,3,2,3,4153
social.sumeru.top,pleroma,2.5.0,3,1,2,13728
social.bitbybitwhatever.com,pleroma,2.5.0,3,3,3,213
pleroma.labrat.space,pleroma,2.6.0,3,1,2,1037
social.lasanha.org,pleroma,2.4.2,3,null,null,48
kon.tanukitsu.net,pleroma,2.3.0-1-gb221d77a,3,null,null,12
faerie.tel,pleroma,2.5.2-13-g2d193861,3,1,2,42
social.luizpicolo.com.br,pleroma,2.4.53+soapbox,3,2,2,1263
fediverse.wesnoth.org,pleroma,2.5.5,3,1,1,1243
pleroma.popolon.org,pleroma,2.5.5,3,1,1,6847
happytoo.cyou,pleroma,2.5.5,3,3,3,1666
sns.scwhost.org,pleroma,2.6.0,3,3,3,228
pleroma.microkod.xyz,pleroma,2.4.0-516-gdc63aaf8,3,null,null,31
alongtheray.social,pleroma,2.4.1,3,null,null,1387
pleroma.lclsea.icu,pleroma,2.4.2,3,null,null,34
social.primeos.dev,pleroma,2.4.0-516-gdc63aaf8,3,null,null,389
toot.uoga.net,pleroma,2.5.4,3,1,2,181
saturno.com.ve,pleroma,2.5.5,3,2,2,123
pleroma.brzozow.xyz,pleroma,2.5.2-13-g2d193861,3,0,6,296
nx12.net,pleroma,1.1.50-2026-g0d24ab04-develop,3,null,null,28
ple.happytoo.cyou,pleroma,2.5.5,3,3,3,1666
fv.xonia.es,pleroma,2.6.0,3,2,2,1
clvr.bfan.cc,pleroma,2.5.4,3,2,2,10
social.evilma.id,pleroma,2.5.1,3,0,1,884
whinge.house,pleroma,2.5.0,3,1,2,362
fedi.phun.club,pleroma,2.5.5,3,3,3,0
social.paladyn.org,pleroma,2.5.5+debian.1.1,3,1,1,88
ap.diegoveralli.net,pleroma,2.6.0,3,3,3,62
social.samizdatpixelpress.net,pleroma,2.5.51-2395-g6e34df89.develop+soapbox,3,2,2,20
pleroma.bigzu.cc,pleroma,2.6.0,3,1,2,46
pleroma.davidgtl.me,pleroma,2.4.5-2-gd8e32646,3,null,null,15
social.mojo.fyi,pleroma,2.5.52-262-g02629169,3,3,4,101
pleroma.ribes.ovh,pleroma,2.4.53-863-g9f708037,3,0,0,10
darkshade.social,pleroma,2.6.0,3,3,3,46
pleroma.otterly.space,pleroma,2.5.4,3,1,3,6
minitor.su,pleroma,2.5.5,3,2,2,8
social.itm.osaka,pleroma,2.5.54-2740-gd860a667.develop+soapbox,3,3,3,76
kfogel.org,pleroma,2.5.1,3,1,2,396
hub.pythia.cloud,pleroma,2.5.54-640-gacbec640.develop+soapbox,3,1,1,11
warband.cc,pleroma,2.5.5,3,1,3,45
fediverse.elbehnon.de,pleroma,2.5.0,3,1,1,11
social.victimcache.com,pleroma,2.5.0,3,2,2,188
village.feathertrail.fun,pleroma,2.5.5,3,2,2,38
dasgelobteland.art,pleroma,2.5.1,3,2,3,1257
social.mattrnet.org,pleroma,2.5.5,3,2,3,2
thonkbox.rightmouse.click,pleroma,2.6.0,3,2,4,1649
bruh.social,pleroma,2.5.54-114-g4e355b85-develop,3,1,3,38
lovingcounty.cafe,pleroma,2.5.2,3,3,3,236
pleroma.tcweb.org,pleroma,2.5.54-0-ga94cf2ad,3,3,3,372
palm.weboslives.eu,pleroma,2.6.0,3,3,3,41
pleroma.kwe-private.net,pleroma,2.5.1,3,1,4,8
social.dinoleaf.com,pleroma,2.5.2,3,3,3,165
p.sugar-free-jazz.com,pleroma,2.5.54-634-g374b0998.develop+soapbox,3,3,4,342
bigzu.cc,pleroma,2.6.0,3,1,2,46
fed.kirbo.xyz,pleroma,2.6.0,3,2,3,141
fightthis.net,pleroma,2.5.54-640-gacbec640.develop+soapbox,3,2,2,134
so.denk-nach-mcfly.de,pleroma,2.5.50-46-g19933a06-develop,3,1,2,183
social.smallint.net,pleroma,2.5.5,3,2,3,10
wave.kaosteam.net,pleroma,2.4.51-335-ga3094b64-develop,3,1,1,7
nyanide.alterracloud.com,pleroma,2.6.0,3,3,3,28
pleroma.delta0189.xyz,pleroma,2.5.5,3,2,4,1
soapbox.fedposters.club,pleroma,2.5.54-622-g9db714fe.develop+soapbox,3,1,1,2
pl.linkov.net,pleroma,1.1.7-release-1-1-8,3,null,null,2
soap.bosio.info,pleroma,2.5.54-624-g9bec0223.develop+soapbox,3,1,2,3
apontaeclica.com,pleroma,2.5.54-646-gd92eef29.develop+soapbox,3,3,3,0
pl.tkammer.de,pleroma,2.5.0,2,1,1,6836
fediverse.giorgiocomai.eu,pleroma,2.5.5,2,1,2,375
thisis.mylegendary.quest,pleroma,2.5.4,2,2,3,3540
nixeneko.info,pleroma,2.6.0,2,2,2,40842
masto.dontexist.org,pleroma,2.5.54-603-g95261979.develop+soapbox,2,1,2,51
pl.kitsunemimi.club,pleroma,2.5.54-412-ge3ea311c-develop,2,1,2,6630
social.here.blue,pleroma,2.1.50-854-g294628d9-develop,2,null,null,6459
misinformation.wikileaks2.org,pleroma,2.6.50-15-ga51f3937-develop,2,1,2,7009
roysbeer.place,pleroma,2.5.54-634-g374b0998.develop+soapbox,2,1,2,5130
social.icod.de,pleroma,2.6.0,2,2,2,428
socially.drinkingatmy.computer,pleroma,2.6.0,2,1,2,1660
soc.diarbagus.id,pleroma,2.5.4,2,1,1,6
atomicpoet.org,pleroma,2.5.0,2,2,2,3787
amami.paradigm-x.tokyo,pleroma,2.5.54-622-g9db714fe.develop+soapbox,2,1,2,1397
0.0n.ee,pleroma,2.5.54-596-gbf50f18e.develop+soapbox,2,2,2,55
pub.killrobot.com,pleroma,2.5.50-2286-g4c0ab884.develop+soapbox,2,1,2,396
social.shadowkat.net,pleroma,2.6.0,2,1,1,40573
plrm.polyohm.net,pleroma,2.5.0,2,1,2,1691
social.fbievan.live,pleroma,2.5.4,2,1,1,1051
pleroma.tenjuu.net,pleroma,2.5.2,2,1,2,2871
firmware.network,pleroma,2.5.5,2,4,6,7
soc.jascha.wtf,pleroma,2.5.2,2,2,2,682
ap.tukejonny.net,pleroma,2.5.2,2,1,2,147
pl.ebin.zone,pleroma,2.6.0,2,1,1,12281
activitypub.agates.io,pleroma,2.5.51-297-g9310274c.develop+soapbox,2,1,2,822
social.konsolenknecht.de,pleroma,2.6.0,2,2,3,47
social.vitrubio.net,pleroma,2.5.5,2,2,2,43
social.wolfe.casa,pleroma,2.6.50-105-g752bc168-develop,2,1,1,585
abid.cc,pleroma,2.5.1,2,1,1,480
social.middleearth.fr,pleroma,2.6.0,2,2,2,2567
social.tourmentine.com,pleroma,2.6.0,2,1,17,4747
notnow.dev,pleroma,2.2.1,2,null,null,2562
hereiszyn.com,pleroma,2.6.0,2,1,1,2489
pleroma.g2887349.com,pleroma,2.5.5,2,1,2,992
neverwhere.social,pleroma,2.5.0,2,1,2,143
social.vrutkovs.eu,pleroma,2.6.0,2,1,1,559
tuusin.misono-ya.info,pleroma,2.1.2,2,null,null,78395
ufm.lol,pleroma,2.5.1,2,2,2,1506
hermit.cafe,pleroma,2.4.52-1753-g64efa18c.develop+soapbox,2,2,2,9282
apeiron.aire.ml,pleroma,2.6.0,2,1,2,720
pleroma.potatoxel.org,pleroma,2.4.2,2,null,null,2339
pleroma-in.ouda.space,pleroma,2.6.0,2,1,1,10418
p.rhinoworks.info,pleroma,2.5.2,2,1,2,430
pleroma.kitsunemimi.club,pleroma,2.5.54-412-ge3ea311c-develop,2,1,2,6630
fediverse-lite.com,pleroma,2.5.1,2,1,2,6324
duwa.ng,pleroma,2.5.5,2,2,2,933
soziale.verwirrung.institute,pleroma,2.6.0,2,2,2,942
leadslinger.org,pleroma,2.5.0,2,1,1,1503
social.hunterjozwiak.com,pleroma,2.6.50-105-g752bc168-develop,2,1,1,1527
social.ceyal.me,pleroma,2.4.1,2,null,null,17
ful.social,pleroma,2.4.4,2,null,null,312
social.sanfranciscan.org,pleroma,2.5.51-2395-g6e34df89.develop+soapbox,2,2,2,2648
february.social,pleroma,2.4.5-2-gd8e32646,2,null,null,53
1611.social,pleroma,2.5.54-640-gacbec640.develop+soapbox,2,1,11,8078
social.theredcaps.net,pleroma,2.5.54-646-gd92eef29.develop+soapbox,2,2,2,611
inyan.tombies.eu,pleroma,2.5.4,2,2,2,9046
glaros.xyz,pleroma,Pleroma 0.9.0 d93789dfde3c44c76a56732088a897ddddfe9716,2,null,null,1970
pleroma.electronblueberry.xyz,pleroma,2.6.0,2,2,2,3548
p.run-girls.run,pleroma,2.5.52-262-g02629169,2,1,2,420
tl1.yumenosora.net,pleroma,2.6.0,2,1,2,357
social.nauka.moe,pleroma,2.5.4,2,2,2,1233
fluffytail.org,pleroma,2.6.0-291-g19802c21-fluffytail,2,2,4,550
pleroma.1of444.top,pleroma,2.5.5,2,1,1,95
squ.alid.pw,pleroma,2.5.4,2,1,1,19423
some.eipystyilman.beer,pleroma,2.5.5,2,1,1,76
social.prado.it,pleroma,2.5.50-2286-g4c0ab884.develop+soapbox,2,1,1,79
grove.cyberdruids.club,pleroma,2.6.0,2,1,1,441
masto.amosamos.net,pleroma,2.5.5,2,1,1,408
pl.teleyal.blog,pleroma,2.6.50-116-gca1b18ba-develop,2,1,2,473
m.karoukin.us,pleroma,2.5.5,2,1,1,3
mb.jenot.info,pleroma,2.4.55-921-g20790c1d-develop,2,1,1,2
sakura-rage.net,pleroma,1.0.3-HEAD,2,null,null,8567
cafe.diagonalley.club,pleroma,2.6.0,2,2,2,190
social.chilliet.eu,pleroma,2.5.4,2,1,1,600
battleangels.net,pleroma,2.5.1,2,1,1,118
social.fomin.site,pleroma,2.4.53-855-gda0ef154-develop,2,1,1,1
talk.halvbrax.se,pleroma,2.5.2-13-g2d193861,2,2,2,134
h55.social,pleroma,2.0.3-stable,2,null,null,3
social.firc.de,pleroma,2.5.5,2,1,2,51
pleroma.sparkburst.net,pleroma,2.5.2-13-g2d193861,2,1,2,67
pleroma.schuerz.at,pleroma,2.5.0,2,1,1,785
pleroma.chagratt.site,pleroma,2.6.0,2,2,2,506
m.biendeo.com,pleroma,2.5.54-644-gd860a667.develop+soapbox,2,1,1,245
thevillastraylight.com,pleroma,0.9.0,2,null,null,57452
social.alyve.be,pleroma,2.5.4,2,1,2,1486
fedispot.com,pleroma,2.4.1,2,null,null,94
pleroma.zabaglione.net,pleroma,2.5.4,2,1,2,31
p.node.pk,pleroma,2.6.50-2-g4c5b45ed-develop,2,2,2,890
pifke.social,pleroma,2.4.4,2,null,null,3
pl.apathy.tv,pleroma,2.5.5,2,0,2,12
social.burschel.com,pleroma,2.6.0,2,2,2,201
qauoc.mooo.com,pleroma,2.5.0,2,1,1,61
wordsmith.reverie.club,pleroma,2.5.4,2,1,1,20
pl.lain.ch,pleroma,2.5.3,2,2,2,1529
social.fpsource.info,pleroma,2.5.2-13-g2d193861,2,1,1,357
pleroma.namelivia.com,pleroma,2.5.54-333-g1e685c83-develop,2,2,2,639
pleroma.chez-papy-daarky.ovh,pleroma,2.6.0,2,2,2,413
troeterei.de,pleroma,2.5.5,2,1,2,196
edm.haus,pleroma,2.5.5,2,1,1,38
mstdn.tharyrok.eu,pleroma,2.5.5,2,1,1,65
pleroma.kalterwinter.info,pleroma,2.4.4,2,null,null,444
dulfer.social,pleroma,2.5.52-296-ge3820716-develop,2,1,1,39
plero.antopie.org,pleroma,2.5.5,2,2,2,21
sy.nthia.dev,pleroma,2.5.2-13-g2d193861,2,2,2,1235
social.thecrow.uk,pleroma,2.1.2,2,null,null,1293
clamo.red,pleroma,2.0.1-develop,2,null,null,4
pl.glitch.pm,pleroma,2.6.50-2-g4c5b45ed-develop,2,2,2,1508
social.nopro.be,pleroma,2.4.53-863-g9f708037,2,1,1,3
yunyun.moe,pleroma,2.5.4,2,1,1,9
nlogic.systems,pleroma,2.5.5,2,2,2,888
palinoia.xyz,pleroma,2.4.4,2,null,null,413
apub.abstract.properties,pleroma,2.5.5,2,1,2,117
social.jazzbutcher.com,pleroma,2.5.5,2,1,1,158
pleroma.someotherguy.xyz,pleroma,2.6.0,2,2,2,12
social.tavi.moe,pleroma,2.4.3,2,null,null,5
pleroma.bushi.moe,pleroma,2.5.52-296-ge3820716-develop,2,2,2,77
nocoolnametom.com,pleroma,2.5.0,2,1,1,48
pleroma.carbonnotes.zone,pleroma,2.5.5,2,1,1,8
social.bitsec.org,pleroma,2.5.52-235-g589301ce-develop,2,1,2,8
x0.dk,pleroma,2.5.0,2,1,2,95
pwet.what.tf,pleroma,2.6.0,2,1,1,208
foxylo.xyz,pleroma,2.5.5,2,1,2,146
allforall.network,pleroma,2.5.5,2,2,2,53
toot.orchid-cottage.uk,pleroma,2.5.5,2,2,2,14
ublog.byme.at,pleroma,2.6.0,2,1,1,206
pleroma.chtisurel.net,pleroma,2.5.5,2,1,2,416
soc.ultratumba.dynu.net,pleroma,2.6.0,2,1,1,31
x.liquichat.com,pleroma,2.5.54-603-g95261979.develop+soapbox,2,0,2,0
miteff.co,pleroma,2.4.4,2,null,null,3
smile.brandonage.xyz,pleroma,2.5.5,2,0,1,6
pleroma.s-a.at,pleroma,2.5.1,2,1,2,5
dima.wiso.uni-hamburg.de,pleroma,2.5.5,2,1,1,39
the.howl.moe,pleroma,2.5.2,2,2,2,302
legit.dog,pleroma,2.5.2-13-g2d193861,2,0,2,7
pleroma.tevps.net,pleroma,2.5.2-13-g2d193861,2,2,2,113
nebula.borj.org,pleroma,2.5.0,2,1,1,164
social.defenestrate.it,pleroma,2.5.0,2,1,2,69
social.gllmr.fr,pleroma,2.4.3,2,null,null,264
pleroma.staminaonline.com,pleroma,2.4.3,2,null,null,44
pleroma.mass-trespass.uk,pleroma,2.4.1,2,null,null,16
pleroma.bhamtech.net,pleroma,2.4.53-863-g9f708037,2,0,0,0
gabi.is,pleroma,2.5.2,2,1,1,61
utopie.peacefrogs.net,pleroma,2.4.4,2,null,null,40
nerd-gemein.de,pleroma,2.5.5,2,1,3,31
wolfy.club,pleroma,2.4.4,2,null,null,27
social.jumpartifact.com,pleroma,2.6.0,2,1,1,49
s.the-brannons.com,pleroma,2.5.4,2,2,2,420
social.sawpitgully.net,pleroma,2.5.5,2,2,2,36
pleroma.rbq.social,pleroma,2.5.0,2,2,2,102
social.ember.li,pleroma,2.5.5,2,2,2,0
sns.limelee.xyz,pleroma,2.5.1,2,0,2,801
formansbasement.club,pleroma,2.5.5,2,0,1,175
pouet.badprocess.me,pleroma,2.6.0,2,2,2,693
social.encryptomatic.com,pleroma,2.4.53-2092-g8a189859.develop+soapbox,2,1,1,69
social.rucksfuchs.de,pleroma,2.5.52-569-g12bba871.develop+soapbox,2,1,1,13
engineered.space,pleroma,2.5.4,2,2,2,3872
social.hell0friend.de,pleroma,2.6.0,2,1,3,0
social.selbstlernserver.de,pleroma,2.4.4,2,null,null,282
pleroma.marchera-pas.fr,pleroma,2.6.0+debian.1,2,2,2,73
social.lunasqu.ee,pleroma,2.5.51-156-g5433742f-develop,2,1,2,244
magpie.depht.com,pleroma,2.5.2,2,0,2,4
pleroma.arielbecker.com,pleroma,2.6.0,2,2,3,88
fedi.sofita.noho.st,pleroma,2.5.5,2,1,1,51
rawr.sillydragon.ca,pleroma,2.5.52-262-g02629169,2,2,2,171
pleroma.alldnb.com,pleroma,2.5.5,2,2,2,6877
social.tummyacid.net,pleroma,2.5.5,2,1,1,2153
social.fogcloud.org,pleroma,2.5.1,2,2,2,11
pleroma.s1gm4.eu,pleroma,2.5.0,2,1,1,51
podkos.xyz,pleroma,2.5.5,2,2,11,6
sudovoodoo.ninja,pleroma,2.5.5,2,1,1,1
stix.top,pleroma,2.6.50-2-g4c5b45ed-develop,2,2,2,62
tw.azazel.fun,pleroma,2.5.51-2395-g6e34df89.develop+soapbox,2,1,2,7
sylfox.one,pleroma,2.4.2,2,null,null,720
social.hacknroad.com,pleroma,2.5.2-13-g2d193861,2,1,3,0
pi4b.ratfish-noodlefish.ts.net,pleroma,2.4.2,2,null,null,19
btrfly.social,pleroma,2.5.54-644-gd860a667.develop+soapbox,2,2,2,30
friends.undeadnetwork.de,pleroma,2.5.5,2,1,1,228
social.ewatchers.org,pleroma,2.5.1,2,1,2,358
cyber.scamdemic.party,pleroma,2.5.54-640-gacbec640.develop+soapbox,2,2,4,195
vostain.net,pleroma,2.5.1,2,1,2,855
social.secret.pub,pleroma,2.6.0,2,1,3,8
soc.endur4.com,pleroma,2.5.4,2,1,3,37
pleroma.sha1.nl,pleroma,2.5.2,2,0,2,0
social.srizan.dev,pleroma,2.4.2,2,null,null,16
fedi.azumanga.gay,pleroma,2.6.0,2,2,2,3019
fedi.binarycounter.net,pleroma,2.5.52-569-g12bba871.develop+soapbox,2,1,2,15
impeccable.social,pleroma,2.5.50-192-g648773c0.develop+soapbox,2,1,2,513
social.mooneyed.de,pleroma,2.6.50-120-g4ebfc011-develop,2,2,2,525
social.epenguin.com,pleroma,2.5.54-2739-g43ee0327.develop+soapbox,2,1,1,62
the-pub.fifo-f.eu,pleroma,2.6.0,2,2,2,67
follow.agwa.name,pleroma,2.5.4,2,1,1,64
pleroma.cybertopia.xyz,pleroma,2.5.5,2,1,2,1
pleroma.irrealis.net,pleroma,2.5.2-makepkg,2,0,2,0
signal.dadalo.pl,pleroma,2.5.54-644-gd860a667.develop+soapbox,2,2,2,52
t2.fennet.rentals,pleroma,2.5.2-13-g2d193861,2,1,2,31
